Frequenza,Territorio,Dominio,Indicatore,Sesso,Edizione,TIME_PERIOD,Osservazione,'Stato dell"'osservazione',Territorio (NOTE_REF_AREA),Codifica territoriale ufficiale Istat,Indicatore (NOTE_DATA_TYPE),Descrizione indicatore,Fonte,Tempo (NOTE_TIME_PERIOD),Anno base,Unità di misura,Unità di moltiplicazione
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,1.15,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,0.97,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.21,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Emilia-Romagna,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,1.16,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,4.46,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,3.92,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,3.94,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,3.35,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,3.28,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Toscana,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,3.28,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,0.89,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,0.81,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,0.65,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,0.87,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,1.4,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Umbria,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,0.92,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,0.89,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,0.65,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,0.81,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,0.94,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,0.83,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Marche,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,0.6,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,6.43,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,6.25,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,7.2,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
