Frequenza,Territorio,Dominio,Indicatore,Sesso,Edizione,TIME_PERIOD,Osservazione,'Stato dell"'osservazione',Territorio (NOTE_REF_AREA),Codifica territoriale ufficiale Istat,Indicatore (NOTE_DATA_TYPE),Descrizione indicatore,Fonte,Tempo (NOTE_TIME_PERIOD),Anno base,Unità di misura,Unità di moltiplicazione
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2022,4270,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Liguria,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2023,4219,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2014,10085,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2015,10989,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2016,10457,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2017,10349,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2018,10411,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2019,10886,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2020,9109,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2021,11447,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2022,11244,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Lombardia,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2023,11104,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2014,3576,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2015,3522,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2016,3677,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2017,3688,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2018,3834,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2019,3833,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2020,3287,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2021,4040,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2022,4180,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
Annuale,Trentino Alto Adige / Südtirol,Qualità dei servizi,Posti-km offerti dal Tpl,Totale,2025,2023,3871,,,,,'Prodotto del numero complessivo di km percorsi nell"'anno dai veicoli del Tpl per la loro capacità media, rapportato alla popolazione residente (posti-Km per abitante). L"'indicatore è riferito ai Comuni capoluogo di provincia e considera le seguenti modalità di Tpl: autobus, tram, filobus, metropolitana, funicolare o funivia (inclusi i servizi ettometrici di navetta a guida automatica), trasporti per vie d"'acqua.',Istat: Indagine Dati ambientali nelle città,,,Valori per abitante,
